user_id,course_id,course_name,instructor,course_duration_hours,certification_offered,difficulty_level,rating,enrollment_numbers,course_price,feedback_score,study_material_available,time_spent_hours,previous_courses_taken
20657,4366,Blockchain and Decentralized Applications,Liam Adams,92.7,Yes,Advanced,3.7,8393,313.96,0.553,Yes,9.79,3
26383,9598,Fitness and Nutrition Coaching,Dr. John Smith,73.6,No,Intermediate,4.1,46202,387.42,0.727,No,34.59,3
31032,5117,Game Development with Unity,Sophia Anderson,20,No,Beginner,2.5,22560,287.78,0.9,Yes,4.53,1
5814,6696,AI for Business Leaders,Sophia Anderson,37.6,Yes,Beginner,4.8,5606,92.36,0.608,Yes,25.44,7
1725,7619,Data Visualization with Tableau,Benjamin Lewis,80.2,Yes,Beginner,5,11125,54.44,0.93,No,10.52,4
1495,7945,Mobile App Development with Swift,Michael Brown,57.2,No,Beginner,3.5,24173,40.81,0.719,Yes,54.28,5
18364,837,Public Speaking Mastery,Olivia Taylor,40.2,No,Intermediate,4.1,25566,308.34,0.788,No,8.26,5
21813,8601,Project Management Fundamentals,James Clark,6.3,Yes,Beginner,5,7925,75.12,0.658,Yes,15.24,11
20438,2752,Graphic Design with Canva,Liam Adams,97,No,Intermediate,3,10895,475.73,0.573,Yes,29.59,5
41206,8508,Mobile App Development with Swift,William Thomas,9.5,Yes,Beginner,3.9,12413,159.69,0.726,No,45.61,7
30525,9761,Mobile App Development with Swift,Benjamin Lewis,39.3,Yes,Intermediate,4.9,49606,448.25,0.784,Yes,8.75,7
7161,4357,Stock Market and Trading Strategies,David Wilson,81.1,Yes,Advanced,2.8,26190,389.52,1,Yes,2.93,2
41344,3175,AI for Business Leaders,Emma Harris,8,Yes,Advanced,4.6,37408,69.39,0.405,Yes,31.31,6
23594,8011,Ethical Hacking Masterclass,Benjamin Lewis,21.7,Yes,Beginner,3.3,36887,287.14,0.652,Yes,49.86,5
285,6817,Fitness and Nutrition Coaching,Sophia Anderson,71.8,Yes,Advanced,2.7,3976,286.13,0.857,No,68.03,7
48084,4328,Blockchain and Decentralized Applications,Olivia Taylor,82.4,Yes,Beginner,5,16213,470.68,0.938,No,30.96,3
37852,9611,Stock Market and Trading Strategies,Liam Adams,78.1,Yes,Beginner,4.2,30602,447.52,0.679,Yes,9.83,11
20379,6012,Fitness and Nutrition Coaching,Isabella Scott,17.9,No,Intermediate,3.5,49716,499.53,0.826,Yes,18.69,6
8492,9673,Cloud Computing Essentials,Dr. Mia Walker,84.8,No,Intermediate,4.6,22090,281.57,1,Yes,12.4,5
901,5138,Cloud Computing Essentials,Isabella Scott,83.7,Yes,Intermediate,3.9,19867,166.87,1,Yes,34.99,3
1460,3724,Python for Beginners,Prof. Emily Johnson,20.1,Yes,Intermediate,4.5,113,354.52,0.697,Yes,33.47,7
13681,2791,Data Visualization with Tableau,Isabella Scott,10.6,No,Intermediate,3.3,3772,451.9,0.66,Yes,29.09,4
19306,7255,Mobile App Development with Swift,David Wilson,10,Yes,Beginner,3.4,24862,149.54,0.791,No,1,11
35302,4914,Advanced Machine Learning,Isabella Scott,41.2,Yes,Beginner,4.4,37847,433.14,0.638,Yes,1,2
32693,8360,AI for Business Leaders,Dr. Mia Walker,48.4,Yes,Intermediate,4.1,2641,312.2,0.666,Yes,30.96,3
39348,2509,Cybersecurity for Professionals,Michael Brown,11.5,Yes,Intermediate,3.3,24460,153.19,0.924,Yes,20.07,1
17190,419,Cloud Computing Essentials,Sarah Lee,41,Yes,Beginner,4.5,18206,326.76,0.728,Yes,15.02,7
7596,9657,Project Management Fundamentals,Alexander Young,71.6,No,Beginner,4,30326,148.28,0.726,Yes,28.97,10
18613,1720,Photography and Video Editing,Benjamin Lewis,77.9,Yes,Beginner,3.6,40023,84.68,0.628,Yes,27.34,0
1922,2147,Graphic Design with Canva,Isabella Scott,57.5,Yes,Advanced,4.3,45172,149.91,0.665,Yes,18.89,7
37741,7255,Networking and System Administration,Dr. Mia Walker,83.7,Yes,Beginner,3.2,19647,359.4,0.613,Yes,1,3
2388,527,Fitness and Nutrition Coaching,Liam Adams,72.1,Yes,Intermediate,3.3,43222,495.11,0.788,Yes,9.59,5
10731,6280,Python for Beginners,Prof. Emily Johnson,97.2,Yes,Intermediate,4.7,27343,377.83,0.975,Yes,31.54,6
14831,2241,Stock Market and Trading Strategies,Daniel White,77,No,Beginner,3.8,23651,382.82,0.694,No,29.14,4
34765,3495,Public Speaking Mastery,Ethan Hall,81.8,Yes,Beginner,3.3,45628,27.12,0.775,Yes,25.47,4
4826,1377,Data Visualization with Tableau,James Clark,37.6,Yes,Beginner,4.1,48150,404.63,0.685,Yes,17.36,6
5283,8543,Data Visualization with Tableau,Michael Brown,19.1,Yes,Intermediate,4.4,31286,41.24,0.516,Yes,58.9,7
13870,1706,Graphic Design with Canva,Michael Brown,19.8,Yes,Intermediate,4.9,18756,249.69,0.869,Yes,24.95,3
15452,1681,AI for Business Leaders,William Thomas,34.5,Yes,Intermediate,5,28675,38.56,0.885,Yes,31.13,4
32873,9537,Cybersecurity for Professionals,Dr. Robert Davis,55.9,No,Beginner,5,6213,48.02,0.686,No,19.64,4
41399,6041,Game Development with Unity,Charlotte King,17.1,No,Beginner,4.5,35658,228.88,0.617,Yes,46.13,1
17906,5306,Personal Finance and Wealth Building,Dr. John Smith,14.2,No,Intermediate,3.3,27148,306.68,0.816,Yes,31.97,5
34120,3830,Public Speaking Mastery,Daniel White,26.5,Yes,Beginner,3.9,49314,226.92,0.87,Yes,24.78,3
2699,6962,Ethical Hacking Masterclass,Emma Harris,96.9,Yes,Beginner,3.7,16701,65.14,0.58,Yes,15.83,1
19997,7444,Public Speaking Mastery,William Thomas,55.3,No,Beginner,4.5,27943,158.55,0.643,Yes,22.34,8
16893,6142,Public Speaking Mastery,Daniel White,55.5,Yes,Beginner,4,46867,214.7,0.531,No,28.72,4
48069,9563,Blockchain and Decentralized Applications,Prof. Emily Johnson,83.3,Yes,Intermediate,4.3,49986,45.27,0.633,Yes,31.92,3
38079,6539,Fundamentals of Digital Marketing,Alexander Young,21.4,Yes,Beginner,4.9,43425,447.65,0.928,Yes,16.14,2
6191,5967,AI for Business Leaders,Charlotte King,61.5,Yes,Intermediate,5,26413,188.56,0.633,Yes,36.55,5
13167,9845,Stock Market and Trading Strategies,David Wilson,97.8,No,Advanced,4.4,36240,289.15,0.887,Yes,10.84,0
29690,6246,Stock Market and Trading Strategies,David Wilson,7.8,No,Advanced,3.8,38395,357.28,0.89,Yes,16.86,4
35591,6080,Game Development with Unity,Charlotte King,57,Yes,Intermediate,5,48732,138.04,0.87,Yes,28.85,11
31605,6286,Advanced Machine Learning,Sophia Anderson,98.1,Yes,Advanced,3.6,42663,40.46,0.731,Yes,33,5
49216,3653,Fitness and Nutrition Coaching,James Clark,60.5,Yes,Beginner,4.8,181,476.79,0.905,Yes,26.89,6
3922,3274,Game Development with Unity,Isabella Scott,33.5,No,Intermediate,5,29924,87.49,0.689,No,23.49,1
28992,2126,Fundamentals of Digital Marketing,Sophia Anderson,64.2,Yes,Beginner,4.3,32832,441.49,0.717,Yes,8.86,4
17244,7927,Game Development with Unity,Benjamin Lewis,80.7,No,Beginner,4.2,17427,96.93,0.639,Yes,39.53,5
43788,2042,Cybersecurity for Professionals,Dr. Mia Walker,65.9,Yes,Beginner,3.7,119,379.09,1,Yes,13.97,7
34316,7394,Cloud Computing Essentials,Benjamin Lewis,23.3,No,Intermediate,4.3,4873,234.15,0.793,Yes,50.79,5
32036,9425,Advanced Machine Learning,Alexander Young,5.5,Yes,Beginner,4.4,35165,275.84,0.866,Yes,5.3,5
34845,5660,Cybersecurity for Professionals,Benjamin Lewis,97.5,No,Beginner,4.2,10641,456.62,0.899,Yes,10.49,1
46731,38,Networking and System Administration,Sophia Anderson,16.8,No,Beginner,3.5,42188,180.67,1,Yes,37.71,5
16821,7519,Graphic Design with Canva,Prof. Emily Johnson,29.1,Yes,Beginner,4.1,40236,302.87,1,Yes,6,11
22470,2548,Cloud Computing Essentials,Jessica Martinez,18.6,Yes,Beginner,3.1,13227,295.24,0.786,Yes,17.08,4
46677,5692,DevOps and Continuous Deployment,Olivia Taylor,32.8,No,Intermediate,4.3,9265,261.95,0.87,No,9.35,3
36426,9967,Mobile App Development with Swift,William Thomas,85.9,Yes,Beginner,3.9,13630,213.85,0.96,Yes,1,3
49915,2293,Cybersecurity for Professionals,Emma Harris,14.2,Yes,Intermediate,4.9,32259,408.44,0.718,Yes,14.39,3
736,4602,DevOps and Continuous Deployment,Olivia Taylor,35.1,Yes,Intermediate,3.5,65,95.4,0.716,Yes,20.82,7
7215,5401,Stock Market and Trading Strategies,Dr. Mia Walker,35.8,No,Intermediate,3.9,49683,205.94,0.844,No,31.19,9
23969,2355,DevOps and Continuous Deployment,Dr. John Smith,25.9,No,Beginner,3.2,12391,233.02,0.679,No,35.75,4
44625,5775,Cloud Computing Essentials,Daniel White,8.3,Yes,Intermediate,4,38976,320.04,0.604,Yes,33.23,3
36863,8959,Project Management Fundamentals,Emma Harris,8.6,Yes,Beginner,3.6,9170,407.96,0.846,Yes,1,5
4729,2493,Fitness and Nutrition Coaching,Prof. Emily Johnson,30.4,Yes,Beginner,3.9,35852,81.66,0.451,Yes,27.43,3
36498,2913,Project Management Fundamentals,Jessica Martinez,96,Yes,Beginner,4.3,18626,295.8,0.686,No,4.61,6
7242,9237,Fundamentals of Digital Marketing,James Clark,35.2,Yes,Advanced,4.1,37696,290.47,0.478,Yes,36.01,7
17461,9277,Cybersecurity for Professionals,Olivia Taylor,44.4,Yes,Advanced,4.5,4627,194.85,0.673,Yes,22.4,7
10473,4632,Mobile App Development with Swift,David Wilson,82.7,Yes,Beginner,3.9,46807,377.56,0.997,Yes,10.56,5
34599,217,DevOps and Continuous Deployment,Sarah Lee,48.5,Yes,Beginner,3.9,31004,128.86,0.701,Yes,20.19,10
42859,7203,Blockchain and Decentralized Applications,Jessica Martinez,22.8,Yes,Advanced,2.8,17676,145.04,0.731,Yes,9.32,4
17058,4375,Ethical Hacking Masterclass,Michael Brown,62.4,No,Intermediate,3.3,19699,474.45,0.643,Yes,39.73,9
49701,9412,Photography and Video Editing,Emma Harris,65.2,Yes,Intermediate,2.6,26488,205.04,0.883,Yes,1,2
14433,8176,Networking and System Administration,Liam Adams,49.9,Yes,Intermediate,2.9,38337,222.77,0.783,Yes,1,4
33664,7223,Data Visualization with Tableau,Sarah Lee,22,No,Advanced,4.8,34026,309.03,0.664,Yes,31,5
18954,6296,Fitness and Nutrition Coaching,Daniel White,51.5,Yes,Beginner,4.8,28378,454.42,0.475,Yes,5.83,4
17298,1754,Mobile App Development with Swift,Prof. Emily Johnson,45.9,No,Beginner,4.7,48319,100.97,0.501,Yes,18.37,3
40042,2365,Personal Finance and Wealth Building,Dr. Mia Walker,54.7,Yes,Beginner,5,22908,31.64,0.78,Yes,49.21,3
6697,2777,Python for Beginners,Ethan Hall,22.5,Yes,Advanced,3.9,13146,106.86,0.82,Yes,8.42,5
29348,3654,Advanced Machine Learning,David Wilson,23.2,No,Intermediate,4.4,14583,260.1,0.926,Yes,4.76,7
21250,892,DevOps and Continuous Deployment,Sarah Lee,85.1,Yes,Beginner,3.1,3411,240.76,0.63,Yes,36.38,6
19658,4708,Cloud Computing Essentials,Michael Brown,6.4,No,Advanced,4.5,49491,95.49,0.575,Yes,4.55,3
22961,2274,Advanced Machine Learning,Liam Adams,90.2,Yes,Advanced,3.1,18619,444.57,0.648,No,46.4,8
47811,1896,DevOps and Continuous Deployment,David Wilson,24.8,No,Beginner,3.7,36495,73.05,0.728,No,1,6
47669,9987,Stock Market and Trading Strategies,Charlotte King,42.6,Yes,Intermediate,3.9,12761,291.56,0.612,Yes,19.59,4
45203,9232,Blockchain and Decentralized Applications,Jessica Martinez,59.5,Yes,Advanced,3.6,21433,286.51,0.674,No,12.36,4
17907,9201,Mobile App Development with Swift,Olivia Taylor,64,Yes,Beginner,3.4,42258,224.31,0.825,No,20.69,10
40246,1173,Public Speaking Mastery,Daniel White,70.4,No,Beginner,3.1,32143,188.85,0.678,Yes,31.95,9
2803,2691,Ethical Hacking Masterclass,Dr. Robert Davis,57.5,Yes,Intermediate,2.3,2785,201.67,0.803,Yes,9.75,6
35891,7790,Fitness and Nutrition Coaching,Dr. Robert Davis,78.3,Yes,Advanced,5,20241,393.28,0.918,Yes,16.29,6
45551,1514,Photography and Video Editing,Daniel White,14.4,No,Beginner,4.3,46846,399.4,0.866,Yes,34.92,3
35225,633,Cybersecurity for Professionals,Jessica Martinez,31.2,Yes,Advanced,3.2,5491,349.65,0.707,Yes,19.11,4
18034,9620,Networking and System Administration,Liam Adams,33.7,Yes,Intermediate,4.7,22358,154.66,0.575,Yes,16.15,1
35089,2466,DevOps and Continuous Deployment,William Thomas,20.8,Yes,Beginner,4.5,17484,289.21,0.683,Yes,17.36,5
43466,4270,Public Speaking Mastery,Jessica Martinez,58.2,No,Intermediate,4.2,34649,358.76,0.729,Yes,19.27,3
17528,9160,Cloud Computing Essentials,Alexander Young,63.3,No,Beginner,3.5,40004,465.65,0.823,Yes,54.04,3
11965,2164,Stock Market and Trading Strategies,Ethan Hall,42,Yes,Beginner,2.6,18681,265.09,0.722,Yes,36.08,9
41006,8348,Project Management Fundamentals,Benjamin Lewis,50,Yes,Advanced,4.7,15640,173.03,0.865,Yes,10.53,6
19699,293,Cloud Computing Essentials,William Thomas,82.3,Yes,Beginner,3.9,5184,157.16,0.778,Yes,11.75,3
4407,6973,Fitness and Nutrition Coaching,William Thomas,83.9,Yes,Beginner,5,16852,40.99,0.506,Yes,27.8,7
29003,1177,Python for Beginners,David Wilson,58.6,No,Beginner,5,43027,316.45,0.673,Yes,59.58,4
28683,6860,Photography and Video Editing,Dr. John Smith,76.9,Yes,Intermediate,4.8,25976,342.73,1,No,41.77,2
7592,3988,Cybersecurity for Professionals,Alexander Young,31.7,Yes,Beginner,4.1,20498,402.65,0.675,Yes,31.6,3
3120,8183,Fitness and Nutrition Coaching,Prof. Emily Johnson,59.9,Yes,Beginner,3.8,12287,84.06,0.823,Yes,26.7,5
21874,9633,Personal Finance and Wealth Building,Charlotte King,84.2,Yes,Beginner,4,5348,60.89,0.852,No,29.4,4
36280,357,Public Speaking Mastery,Dr. John Smith,83.1,No,Beginner,3.1,19235,322.14,0.722,Yes,20.25,3
36597,8487,Cybersecurity for Professionals,Emma Harris,36.6,Yes,Advanced,4.7,40946,249.27,0.645,Yes,8.25,2
16950,2444,Game Development with Unity,Daniel White,73.8,Yes,Advanced,4.4,32650,475.86,0.848,Yes,12.53,4
7652,4302,Data Visualization with Tableau,Michael Brown,64.4,Yes,Intermediate,5,19408,456.76,0.799,No,24.89,5
26897,3070,Graphic Design with Canva,Charlotte King,72,Yes,Advanced,5,22611,269.88,0.904,Yes,26.23,6
31661,7410,Fitness and Nutrition Coaching,Prof. Emily Johnson,45.6,No,Intermediate,3.1,40178,488.39,0.755,Yes,29.22,8
41861,6034,Data Visualization with Tableau,Dr. John Smith,67.3,Yes,Advanced,4.2,33206,79.71,0.601,Yes,26.66,8
10371,5322,Graphic Design with Canva,Sarah Lee,36.2,Yes,Beginner,3.4,10337,441.65,0.931,Yes,38.9,2
44553,4881,DevOps and Continuous Deployment,Olivia Taylor,71.9,No,Advanced,4.4,15104,303.26,0.637,Yes,1,9
35540,2112,DevOps and Continuous Deployment,Sophia Anderson,60.4,Yes,Beginner,5,5819,487.02,0.596,Yes,23.52,6
6778,5532,Blockchain and Decentralized Applications,James Clark,43.2,Yes,Beginner,3.1,14108,58.69,0.661,Yes,29.45,8
114,8677,Fundamentals of Digital Marketing,Liam Adams,89.1,Yes,Intermediate,3.7,49283,120.21,0.969,Yes,36.35,1
532,5921,Cloud Computing Essentials,Charlotte King,36.2,Yes,Advanced,4.6,32750,397.92,0.683,Yes,48.7,7
9715,5845,Fitness and Nutrition Coaching,Sophia Anderson,85.3,Yes,Intermediate,4.1,17113,118.15,0.614,Yes,17.26,8
3411,3179,Mobile App Development with Swift,Alexander Young,43,Yes,Advanced,3.9,21545,64.78,0.671,No,16.23,5
9237,321,Advanced Machine Learning,Sophia Anderson,98.9,Yes,Beginner,5,28138,32.63,0.7,Yes,38.16,6
24609,5360,Networking and System Administration,James Clark,57.4,Yes,Intermediate,4.8,5526,313.25,0.793,Yes,18.53,5
8325,5786,Photography and Video Editing,Alexander Young,90.8,Yes,Beginner,3.4,28215,358.51,0.779,Yes,43.22,4
11160,4073,Advanced Machine Learning,Jessica Martinez,16.8,Yes,Advanced,4.4,25122,226.17,0.855,Yes,19.08,5
34495,9158,Data Visualization with Tableau,Sophia Anderson,78.5,No,Intermediate,3.3,11463,108.63,0.648,Yes,5.32,6
40986,2851,Graphic Design with Canva,Dr. John Smith,79.8,No,Beginner,3.3,2731,316.2,0.645,Yes,30.26,6
32108,7858,Cybersecurity for Professionals,David Wilson,10.6,Yes,Intermediate,4.2,8845,193.79,0.668,Yes,5.33,4
35417,5477,Project Management Fundamentals,Dr. John Smith,86,No,Intermediate,4.6,28265,210.72,0.774,Yes,31.49,5
31836,2211,Project Management Fundamentals,Prof. Emily Johnson,17.4,No,Intermediate,4.8,41974,190.46,0.63,Yes,20.3,5
45601,6411,Blockchain and Decentralized Applications,Ethan Hall,27.3,Yes,Beginner,3.9,14043,319.16,0.992,Yes,34.12,4
9454,2714,Mobile App Development with Swift,Isabella Scott,40.2,Yes,Beginner,3.4,49208,223.07,0.644,No,49.95,4
34834,1802,DevOps and Continuous Deployment,Alexander Young,15.4,Yes,Beginner,2.8,18195,154.22,1,Yes,1,8
27922,5550,AI for Business Leaders,Prof. Emily Johnson,29,Yes,Beginner,2.8,1426,131.73,0.91,Yes,24.22,10
934,8339,Data Visualization with Tableau,Sarah Lee,75.8,Yes,Intermediate,3.8,41523,156.91,0.923,Yes,28.91,4
31009,6820,Mobile App Development with Swift,Dr. Mia Walker,52.3,Yes,Advanced,3.7,36611,398.24,0.549,Yes,9.28,4
1051,9973,DevOps and Continuous Deployment,Isabella Scott,81.9,Yes,Advanced,3.3,45354,412.41,0.726,Yes,37.45,6
25393,874,Advanced Machine Learning,Sophia Anderson,22.9,Yes,Beginner,5,1597,418.64,0.895,Yes,28.06,4
32178,1144,Project Management Fundamentals,Liam Adams,88.3,Yes,Beginner,4.5,45952,63.06,0.661,Yes,2.61,7
39885,8466,Blockchain and Decentralized Applications,Dr. Robert Davis,26.7,No,Intermediate,4,24687,401.93,0.532,Yes,1.33,6
22852,1841,Cybersecurity for Professionals,Sarah Lee,87.3,Yes,Advanced,3.2,16906,237.81,0.642,Yes,9.24,7
11107,7429,Cloud Computing Essentials,Prof. Emily Johnson,58.5,Yes,Intermediate,4.5,27182,481.43,0.549,Yes,45.37,7
6879,1691,Cloud Computing Essentials,Dr. Mia Walker,40,Yes,Beginner,3.3,25264,259.65,0.768,Yes,32.97,5
793,9971,Blockchain and Decentralized Applications,Daniel White,72.3,Yes,Beginner,3.3,35662,104.65,0.649,Yes,23.83,7
11368,4733,Stock Market and Trading Strategies,Emma Harris,98,No,Advanced,3.7,29873,82.36,0.751,Yes,39.95,3
38732,361,Advanced Machine Learning,Isabella Scott,69.8,No,Beginner,2.8,24006,430.91,0.939,Yes,40.3,5
9548,7951,Photography and Video Editing,Emma Harris,97.7,Yes,Beginner,2.9,14091,32.26,0.856,Yes,17.64,4
34154,8532,Public Speaking Mastery,Ethan Hall,84.6,No,Advanced,5,13751,238.93,0.741,Yes,9.39,7
28569,1062,Networking and System Administration,Jessica Martinez,12.5,Yes,Intermediate,2.5,40350,198.29,0.923,Yes,1,7
42332,1527,Python for Beginners,Olivia Taylor,86.5,Yes,Advanced,3.8,5687,138.93,0.639,Yes,36.16,4
24308,1900,Game Development with Unity,Liam Adams,44.5,Yes,Intermediate,4.1,15526,165.04,0.666,No,1,1
4139,6439,Cloud Computing Essentials,Michael Brown,36.1,No,Intermediate,4.7,38880,313.47,0.887,No,37.27,3
47113,9590,Game Development with Unity,Dr. Robert Davis,35,Yes,Beginner,3.9,34936,78.33,0.925,Yes,6.6,2
7694,1006,Game Development with Unity,Isabella Scott,97.1,No,Beginner,5,25225,497.73,0.839,Yes,15.23,7
11395,9585,Blockchain and Decentralized Applications,Daniel White,84.4,Yes,Beginner,3.5,39873,300.98,0.739,Yes,29.2,5
23877,9779,Stock Market and Trading Strategies,Benjamin Lewis,25.4,Yes,Advanced,3.5,26400,226.56,0.686,Yes,13.89,3
39096,8998,Ethical Hacking Masterclass,Emma Harris,13.6,Yes,Intermediate,4.2,21495,228.33,0.725,Yes,19.6,4
3354,2139,Mobile App Development with Swift,Dr. John Smith,7.1,Yes,Advanced,3.9,36070,51.72,0.765,Yes,52.11,8
46133,6563,Personal Finance and Wealth Building,William Thomas,34.7,Yes,Beginner,4.7,1872,222.16,0.726,Yes,25.54,4
15206,7264,Mobile App Development with Swift,Alexander Young,23.3,No,Beginner,4.3,38190,103.36,0.762,Yes,27.77,2
4629,9225,Fitness and Nutrition Coaching,William Thomas,28.4,No,Beginner,3.5,25026,154.03,0.937,Yes,23.82,9
29991,684,Data Visualization with Tableau,Sophia Anderson,70.2,Yes,Advanced,4.7,32307,411.15,0.674,Yes,29.48,2
38096,8,Fitness and Nutrition Coaching,Daniel White,58.4,Yes,Intermediate,4.2,35986,55.07,0.768,Yes,15.81,9
27624,9800,Stock Market and Trading Strategies,Dr. Mia Walker,25.6,Yes,Intermediate,5,28950,255.61,0.771,Yes,8.66,7
47050,2073,Ethical Hacking Masterclass,Sophia Anderson,16.7,Yes,Intermediate,3.1,21534,309.2,0.534,Yes,12.86,2
21434,8096,Mobile App Development with Swift,Sarah Lee,56.6,Yes,Beginner,4.4,40918,402.83,0.718,Yes,27.58,4
49221,3594,Cybersecurity for Professionals,Olivia Taylor,24,No,Advanced,4.3,5086,438.69,0.868,Yes,1,5
10059,2928,AI for Business Leaders,Emma Harris,63.8,Yes,Advanced,3.6,3135,39,0.659,Yes,9.84,3
26525,6637,AI for Business Leaders,Daniel White,53.8,Yes,Beginner,3,19753,51.14,0.763,Yes,39.75,4
12094,7638,Blockchain and Decentralized Applications,Ethan Hall,86.3,Yes,Intermediate,4.1,21883,485.84,0.653,Yes,1,3
16685,6143,Game Development with Unity,Dr. Robert Davis,92,Yes,Beginner,2.9,4846,195.02,1,No,1,4
28699,4989,Fundamentals of Digital Marketing,Dr. Robert Davis,65.4,No,Intermediate,5,24540,429.77,0.696,Yes,5.32,3
48756,8075,Mobile App Development with Swift,William Thomas,47.3,Yes,Beginner,3.1,37095,493.77,0.478,Yes,27.18,3
18985,752,Photography and Video Editing,Emma Harris,30.3,Yes,Advanced,4.1,2371,218.27,0.712,Yes,8.3,4
14908,9513,Advanced Machine Learning,Jessica Martinez,20.1,Yes,Advanced,2.6,12656,204.5,0.457,Yes,18.21,5
12922,1424,AI for Business Leaders,Liam Adams,19.2,Yes,Beginner,3.8,24137,443.47,0.97,Yes,21.38,7
20403,3225,Personal Finance and Wealth Building,Charlotte King,78.3,No,Beginner,4.6,30415,133.78,0.488,Yes,26.1,6
46795,3614,Fitness and Nutrition Coaching,James Clark,99.3,No,Advanced,3.4,42071,256.79,0.6,Yes,17.39,10
3083,6092,AI for Business Leaders,Emma Harris,22.3,Yes,Beginner,2.7,39094,228.65,0.806,Yes,6.2,6
7075,6825,Fundamentals of Digital Marketing,James Clark,99.2,Yes,Beginner,3.4,37234,157.66,0.758,Yes,6.04,7
29331,6895,Python for Beginners,Daniel White,23.8,Yes,Intermediate,3.3,15966,77.6,0.963,Yes,16.09,6
17624,4541,Personal Finance and Wealth Building,Charlotte King,15.3,Yes,Advanced,3.3,19162,422.2,0.702,Yes,34.16,6
43329,6193,Project Management Fundamentals,Emma Harris,42.7,Yes,Intermediate,3.8,4393,370.07,0.751,Yes,16.12,2
460,8026,Networking and System Administration,Dr. Mia Walker,99.2,Yes,Intermediate,2.8,14362,104.77,0.737,Yes,20.99,5
2802,3404,Game Development with Unity,Dr. Mia Walker,83.8,Yes,Advanced,3.2,31125,298.78,0.813,Yes,7.13,2
28832,2346,Public Speaking Mastery,Daniel White,41.6,Yes,Intermediate,3.6,48444,133.83,0.908,Yes,21.86,7
